SeedDensity,PlantDensity,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
160,2,92,0.537,0.219930518606616,0.463,1.51665107577175,1,13.2627599243856,1,1.375
160,2,93,0.549,0.235047416356296,0.451,1.44018884080442,1,13.9109461966605,1,1.15384615384615
160,2,94,0.507,0.200682294763857,0.493,1.56534870950027,1,12.8353413654618,1,2.1
160,2,95,0.535,0.206597602578949,0.465,1.4573796101338,1,12.4734848484848,1,2
160,2,96,0.559,0.215674000813746,0.441,1.37280878726743,1,12.5090909090909,1,1.16666666666667
160,2,97,0.529,0.218522111983975,0.471,1.45143186708369,1,13.4922480620155,1,1.46666666666667
160,2,98,0.548,0.203123532909768,0.452,1.37473920014056,1,11.9538745387454,1,1.625
160,2,99,0.52,0.212700697943726,0.48,1.43854997500706,1,13.1825242718447,1,1.33333333333333
160,2,100,0.545,0.21626866138775,0.455,1.35039166738401,1,12.8435754189944,1,1.55555555555556
200,2.5,1,0.617,0.221745798253576,0.383,1.18348110527675,1,11.6699669966997,1,1.14285714285714
